ImageId,PredictionString,target
ILSVRC2012_val_00025110,n04154565 38 1 498 358 ,n04154565
ILSVRC2012_val_00006611,n04154565 55 207 137 401 n04154565 215 230 272 457 ,n04154565
ILSVRC2012_val_00015633,n04154565 21 143 414 187 ,n04154565
ILSVRC2012_val_00012174,n04154565 251 222 466 293 n04154565 80 143 404 183 n04154565 127 96 219 127 n04154565 232 186 316 237 ,n04154565
ILSVRC2012_val_00041012,n04154565 112 101 180 391 ,n04154565
ILSVRC2012_val_00008838,n04162706 221 326 288 498 ,n04162706
ILSVRC2012_val_00007846,n04162706 93 415 177 498 ,n04162706
ILSVRC2012_val_00002463,n04162706 247 37 329 374 n04162706 0 142 87 224 ,n04162706
ILSVRC2012_val_00031753,n04162706 119 238 227 374 n04162706 366 156 409 373 ,n04162706
ILSVRC2012_val_00029582,n04162706 105 200 373 412 n04162706 57 168 113 257 ,n04162706
ILSVRC2012_val_00036413,n04179913 2 5 386 397 ,n04179913
ILSVRC2012_val_00021298,n04179913 19 68 478 317 ,n04179913
ILSVRC2012_val_00023109,n04179913 137 6 443 281 ,n04179913
ILSVRC2012_val_00005041,n04179913 9 22 499 362 ,n04179913
ILSVRC2012_val_00031341,n04179913 93 14 417 281 ,n04179913
ILSVRC2012_val_00036370,n04192698 6 3 777 677 ,n04192698
ILSVRC2012_val_00018838,n04192698 9 11 325 320 ,n04192698
ILSVRC2012_val_00035470,n04192698 45 3 429 475 ,n04192698
ILSVRC2012_val_00038568,n04192698 83 14 439 372 ,n04192698
ILSVRC2012_val_00018838,n04192698 9 11 325 320 ,n04192698
ILSVRC2012_val_00019628,n04200800 285 162 330 212 n04200800 1 0 373 498 n04200800 273 228 330 295 n04200800 36 242 52 270 n04200800 283 78 341 158 n04200800 146 405 217 486 n04200800 28 272 55 311 n04200800 83 268 105 310 n04200800 202 283 252 316 n04200800 106 123 126 163 n04200800 72 236 91 271 n04200800 130 285 158 315 n04200800 310 311 343 368 ,n04200800
ILSVRC2012_val_00035624,n04200800 1 4 499 374 ,n04200800
ILSVRC2012_val_00019741,n04200800 45 51 300 373 ,n04200800
ILSVRC2012_val_00005271,n04200800 279 47 330 126 n04200800 159 43 210 122 n04200800 243 43 289 116 n04200800 10 38 404 498 ,n04200800
ILSVRC2012_val_00043066,n04200800 195 81 209 118 n04200800 2 1 499 374 n04200800 29 66 43 104 n04200800 144 114 158 163 n04200800 339 1 498 360 n04200800 4 74 213 373 n04200800 82 154 108 211 n04200800 38 156 58 207 n04200800 178 264 193 312 ,n04200800
ILSVRC2012_val_00017588,n04201297 293 5 383 235 n04201297 32 9 119 206 ,n04201297
ILSVRC2012_val_00006752,n04201297 1 66 116 435 n04201297 207 0 373 498 ,n04201297
ILSVRC2012_val_00006913,n04201297 27 106 310 368 ,n04201297
ILSVRC2012_val_00046663,n04201297 147 83 370 496 ,n04201297
ILSVRC2012_val_00043124,n04201297 425 114 494 196 n04201297 218 80 271 231 n04201297 433 120 484 185 n04201297 223 96 267 214 n04201297 75 32 106 175 ,n04201297
ILSVRC2012_val_00023494,n04204238 52 16 444 305 ,n04204238
ILSVRC2012_val_00006622,n04204238 30 96 468 458 ,n04204238
ILSVRC2012_val_00001633,n04204238 3 30 213 181 ,n04204238
ILSVRC2012_val_00006622,n04204238 30 96 468 458 ,n04204238
ILSVRC2012_val_00049804,n04204238 7 11 288 267 ,n04204238
ILSVRC2012_val_00010406,n04204347 42 224 223 458 ,n04204347
ILSVRC2012_val_00049135,n04204347 125 46 498 498 n04204347 263 295 498 498 n04204347 97 18 486 267 ,n04204347
ILSVRC2012_val_00021628,n04204347 309 182 419 301 ,n04204347
ILSVRC2012_val_00039352,n04204347 61 35 367 326 ,n04204347
ILSVRC2012_val_00032795,n04204347 82 163 421 493 ,n04204347
ILSVRC2012_val_00015780,n04208210 256 150 488 374 ,n04208210
ILSVRC2012_val_00030129,n04208210 50 2 245 378 ,n04208210
ILSVRC2012_val_00035208,n04208210 263 32 397 431 ,n04208210
ILSVRC2012_val_00020523,n04208210 1 0 187 269 n04208210 296 0 387 200 ,n04208210
ILSVRC2012_val_00002065,n04208210 157 259 387 342 ,n04208210
ILSVRC2012_val_00027144,n04209133 303 130 419 245 ,n04209133
ILSVRC2012_val_00017954,n04209133 56 0 270 140 ,n04209133
ILSVRC2012_val_00028804,n04209133 170 20 452 280 ,n04209133
ILSVRC2012_val_00046449,n04209133 106 61 336 253 ,n04209133
ILSVRC2012_val_00046449,n04209133 106 61 336 253 ,n04209133
ILSVRC2012_val_00013948,n04209239 4 8 498 471 ,n04209239
ILSVRC2012_val_00000527,n04209239 30 0 373 498 ,n04209239
ILSVRC2012_val_00024446,n04209239 0 0 499 374 ,n04209239
ILSVRC2012_val_00044909,n04209239 113 3 478 363 ,n04209239
ILSVRC2012_val_00026850,n04209239 78 32 373 498 ,n04209239
ILSVRC2012_val_00015149,n04228054 150 142 343 374 ,n04228054
ILSVRC2012_val_00018567,n04228054 248 246 333 291 n04228054 248 244 333 290 n04228054 149 238 245 288 n04228054 163 244 257 294 ,n04228054
ILSVRC2012_val_00023770,n04228054 153 45 482 373 ,n04228054
ILSVRC2012_val_00001447,n04228054 248 282 397 370 n04228054 210 132 280 225 ,n04228054
ILSVRC2012_val_00038121,n04228054 107 111 308 372 n04228054 170 195 245 217 ,n04228054
ILSVRC2012_val_00030764,n04229816 207 96 386 290 ,n04229816
ILSVRC2012_val_00031985,n04229816 104 64 199 207 n04229816 324 75 408 216 n04229816 198 53 288 208 ,n04229816
ILSVRC2012_val_00039994,n04229816 91 101 299 352 ,n04229816
ILSVRC2012_val_00023612,n04229816 101 1 243 192 n04229816 142 237 248 392 ,n04229816
ILSVRC2012_val_00024516,n04229816 97 50 326 422 ,n04229816
ILSVRC2012_val_00049108,n04235860 0 12 318 332 ,n04235860
ILSVRC2012_val_00047505,n04235860 0 37 373 498 ,n04235860
ILSVRC2012_val_00047505,n04235860 0 37 373 498 ,n04235860
ILSVRC2012_val_00012824,n04235860 62 28 582 458 ,n04235860
ILSVRC2012_val_00045067,n04235860 0 8 499 325 ,n04235860
ILSVRC2012_val_00047037,n04238763 45 248 422 316 n04238763 60 122 387 188 ,n04238763
ILSVRC2012_val_00014778,n04238763 43 2 414 361 ,n04238763
ILSVRC2012_val_00045657,n04238763 0 0 499 279 ,n04238763
ILSVRC2012_val_00040633,n04238763 1 132 499 260 ,n04238763
ILSVRC2012_val_00030219,n04238763 196 139 499 374 ,n04238763
ILSVRC2012_val_00017133,n04239074 34 31 174 362 ,n04239074
ILSVRC2012_val_00017394,n04239074 33 1 499 224 ,n04239074
ILSVRC2012_val_00005292,n04239074 209 8 312 374 n04239074 147 63 183 265 n04239074 7 59 33 236 n04239074 119 75 133 195 ,n04239074
ILSVRC2012_val_00005292,n04239074 209 8 312 374 n04239074 147 63 183 265 n04239074 7 59 33 236 n04239074 119 75 133 195 ,n04239074
ILSVRC2012_val_00002333,n04239074 225 138 296 353 n04239074 296 141 351 338 n04239074 140 123 356 374 n04239074 2 120 37 343 ,n04239074
ILSVRC2012_val_00005514,n04243546 1 13 270 495 ,n04243546
ILSVRC2012_val_00022468,n04243546 57 41 328 465 ,n04243546
ILSVRC2012_val_00007067,n04243546 0 0 314 373 n04243546 306 53 499 375 ,n04243546
ILSVRC2012_val_00027538,n04243546 182 77 332 356 n04243546 384 75 498 372 ,n04243546
ILSVRC2012_val_00029925,n04243546 70 184 186 366 n04243546 215 172 281 294 n04243546 324 164 352 241 n04243546 177 177 242 328 ,n04243546
ILSVRC2012_val_00008450,n04251144 144 76 295 257 ,n04251144
ILSVRC2012_val_00033212,n04251144 234 126 258 196 ,n04251144
ILSVRC2012_val_00023981,n04251144 318 138 393 252 n04251144 221 82 293 202 n04251144 114 98 190 226 ,n04251144
ILSVRC2012_val_00005522,n04251144 207 140 250 207 ,n04251144
ILSVRC2012_val_00018922,n04251144 292 111 347 184 ,n04251144
ILSVRC2012_val_00003520,n04252077 423 100 499 196 n04252077 100 147 395 277 n04252077 0 62 71 148 n04252077 67 44 119 93 n04252077 140 42 281 90 ,n04252077
ILSVRC2012_val_00035236,n04252077 69 120 484 280 ,n04252077
ILSVRC2012_val_00026759,n04252077 101 24 364 291 n04252077 419 160 499 191 n04252077 0 90 154 220 ,n04252077
ILSVRC2012_val_00011313,n04252077 133 174 481 343 ,n04252077
ILSVRC2012_val_00041951,n04252077 425 188 486 253 n04252077 265 198 395 270 n04252077 90 190 181 249 n04252077 214 188 295 256 ,n04252077
ILSVRC2012_val_00002276,n04252225 73 224 329 335 ,n04252225
ILSVRC2012_val_00025745,n04252225 140 115 329 264 ,n04252225
ILSVRC2012_val_00014199,n04252225 123 235 333 381 ,n04252225
ILSVRC2012_val_00007068,n04252225 47 62 424 263 ,n04252225
ILSVRC2012_val_00044201,n04252225 188 171 334 255 n04252225 87 191 122 230 ,n04252225
ILSVRC2012_val_00040688,n04254120 106 98 226 431 ,n04254120
ILSVRC2012_val_00009704,n04254120 58 17 318 476 ,n04254120
ILSVRC2012_val_00048758,n04254120 36 51 265 498 ,n04254120
ILSVRC2012_val_00049836,n04254120 195 54 294 259 ,n04254120
ILSVRC2012_val_00026315,n04254120 76 0 390 483 ,n04254120
ILSVRC2012_val_00029787,n04254680 66 48 261 242 ,n04254680
ILSVRC2012_val_00013365,n04254680 221 133 326 234 ,n04254680
ILSVRC2012_val_00017782,n04254680 52 45 300 292 ,n04254680
ILSVRC2012_val_00033276,n04254680 0 1 226 227 ,n04254680
ILSVRC2012_val_00041778,n04254680 24 112 186 267 ,n04254680
ILSVRC2012_val_00010318,n04254777 165 20 420 442 n04254777 17 46 253 470 ,n04254777
ILSVRC2012_val_00048733,n04254777 129 119 286 352 n04254777 101 254 300 445 ,n04254777
ILSVRC2012_val_00028672,n04254777 0 35 309 462 n04254777 66 96 350 498 ,n04254777
ILSVRC2012_val_00021978,n04254777 239 0 498 420 n04254777 0 7 231 425 ,n04254777
ILSVRC2012_val_00023534,n04254777 2 0 261 428 n04254777 66 73 373 495 ,n04254777
ILSVRC2012_val_00038627,n04258138 194 103 608 477 n04258138 18 229 228 493 ,n04258138
ILSVRC2012_val_00038224,n04258138 186 145 284 267 n04258138 116 165 199 259 n04258138 1 164 499 374 ,n04258138
ILSVRC2012_val_00038855,n04258138 8 117 414 337 ,n04258138
ILSVRC2012_val_00003508,n04258138 304 129 1154 812 n04258138 0 576 192 953 ,n04258138
ILSVRC2012_val_00007822,n04258138 283 325 458 388 n04258138 77 307 246 353 n04258138 1 306 146 345 n04258138 171 314 347 364 n04258138 525 285 597 330 n04258138 1 289 24 308 ,n04258138
ILSVRC2012_val_00027685,n04259630 0 2 406 204 ,n04259630
ILSVRC2012_val_00020420,n04259630 0 23 489 217 ,n04259630
ILSVRC2012_val_00049528,n04259630 0 77 336 353 ,n04259630
ILSVRC2012_val_00013978,n04259630 51 138 373 348 ,n04259630
ILSVRC2012_val_00040957,n04259630 96 0 499 166 ,n04259630
ILSVRC2012_val_00045097,n04263257 59 31 465 387 ,n04263257
ILSVRC2012_val_00043587,n04263257 18 134 472 366 ,n04263257
ILSVRC2012_val_00013717,n04263257 30 58 462 473 ,n04263257
ILSVRC2012_val_00033622,n04263257 4 10 445 374 n04263257 381 55 486 150 ,n04263257
ILSVRC2012_val_00041822,n04263257 75 83 420 324 ,n04263257
ILSVRC2012_val_00039816,n04264628 883 692 1277 1024 ,n04264628
ILSVRC2012_val_00031182,n04264628 358 736 572 803 ,n04264628
ILSVRC2012_val_00037839,n04264628 349 635 743 681 ,n04264628
ILSVRC2012_val_00002133,n04264628 509 811 917 864 ,n04264628
ILSVRC2012_val_00037839,n04264628 349 635 743 681 ,n04264628
ILSVRC2012_val_00031966,n04265275 166 89 343 218 ,n04265275
ILSVRC2012_val_00009962,n04265275 82 57 291 385 ,n04265275
ILSVRC2012_val_00040031,n04265275 40 27 431 473 ,n04265275
ILSVRC2012_val_00040031,n04265275 40 27 431 473 ,n04265275
ILSVRC2012_val_00019452,n04265275 64 53 427 329 ,n04265275
ILSVRC2012_val_00000559,n04266014 65 65 242 468 ,n04266014
ILSVRC2012_val_00000559,n04266014 65 65 242 468 ,n04266014
ILSVRC2012_val_00042501,n04266014 156 98 345 207 ,n04266014
ILSVRC2012_val_00011708,n04266014 57 0 491 332 ,n04266014
ILSVRC2012_val_00020519,n04266014 27 29 452 394 ,n04266014
ILSVRC2012_val_00039016,n04270147 124 94 178 292 ,n04270147
ILSVRC2012_val_00031848,n04270147 153 57 1123 1068 ,n04270147
ILSVRC2012_val_00006592,n04270147 86 102 125 224 ,n04270147
ILSVRC2012_val_00039016,n04270147 124 94 178 292 ,n04270147
ILSVRC2012_val_00039016,n04270147 124 94 178 292 ,n04270147
ILSVRC2012_val_00026763,n04273569 263 263 824 444 ,n04273569
ILSVRC2012_val_00026741,n04273569 66 99 470 221 ,n04273569
ILSVRC2012_val_00043946,n04273569 74 112 394 160 ,n04273569
ILSVRC2012_val_00028541,n04273569 85 140 294 214 ,n04273569
ILSVRC2012_val_00010190,n04273569 0 70 475 446 ,n04273569
ILSVRC2012_val_00031773,n04275548 0 1 498 382 ,n04275548
ILSVRC2012_val_00009373,n04275548 16 1 462 498 ,n04275548
ILSVRC2012_val_00002128,n04275548 2 0 498 407 ,n04275548
ILSVRC2012_val_00020974,n04275548 28 0 498 374 ,n04275548
ILSVRC2012_val_00019618,n04275548 58 19 468 372 ,n04275548
ILSVRC2012_val_00000349,n04277352 105 75 410 410 ,n04277352
ILSVRC2012_val_00006163,n04277352 42 49 456 346 ,n04277352
ILSVRC2012_val_00009726,n04277352 169 100 398 398 ,n04277352
ILSVRC2012_val_00049496,n04277352 2 112 396 363 ,n04277352
ILSVRC2012_val_00036078,n04277352 33 14 416 343 ,n04277352
ILSVRC2012_val_00018117,n04285008 142 135 421 236 ,n04285008
ILSVRC2012_val_00013258,n04285008 2 120 373 491 n04285008 273 247 373 325 ,n04285008
ILSVRC2012_val_00041626,n04285008 101 110 498 271 n04285008 10 69 398 206 ,n04285008
ILSVRC2012_val_00005456,n04285008 29 34 490 339 ,n04285008
ILSVRC2012_val_00049675,n04285008 50 182 335 397 ,n04285008
ILSVRC2012_val_00039842,n04286575 67 19 408 390 ,n04286575
ILSVRC2012_val_00042388,n04286575 136 79 365 241 ,n04286575
ILSVRC2012_val_00042388,n04286575 136 79 365 241 ,n04286575
ILSVRC2012_val_00042388,n04286575 136 79 365 241 ,n04286575
ILSVRC2012_val_00039842,n04286575 67 19 408 390 ,n04286575
ILSVRC2012_val_00031454,n04296562 0 0 498 294 ,n04296562
ILSVRC2012_val_00025090,n04296562 0 352 383 498 n04296562 1 5 382 498 ,n04296562
ILSVRC2012_val_00001388,n04296562 89 120 499 327 ,n04296562
ILSVRC2012_val_00029548,n04296562 0 1 468 219 ,n04296562
ILSVRC2012_val_00031454,n04296562 0 0 498 294 ,n04296562
ILSVRC2012_val_00007826,n04310018 84 20 388 330 ,n04310018
ILSVRC2012_val_00038885,n04310018 1 93 346 255 ,n04310018
ILSVRC2012_val_00040994,n04310018 196 120 499 230 ,n04310018
ILSVRC2012_val_00018868,n04310018 45 93 316 453 ,n04310018
ILSVRC2012_val_00044835,n04310018 169 14 370 304 ,n04310018
ILSVRC2012_val_00042398,n04311004 80 212 499 347 ,n04311004
ILSVRC2012_val_00042606,n04311004 109 156 413 303 ,n04311004
ILSVRC2012_val_00012942,n04311004 67 48 369 205 ,n04311004
ILSVRC2012_val_00008493,n04311004 0 0 373 498 ,n04311004
ILSVRC2012_val_00009286,n04311004 1 0 297 291 n04311004 4 3 497 295 ,n04311004
ILSVRC2012_val_00042012,n04311174 180 163 250 210 n04311174 119 163 178 198 n04311174 157 204 197 257 ,n04311174
ILSVRC2012_val_00022834,n04311174 0 102 181 331 n04311174 182 89 343 235 ,n04311174
ILSVRC2012_val_00005668,n04311174 230 130 361 226 n04311174 88 159 200 243 n04311174 423 96 499 209 n04311174 9 189 64 342 n04311174 63 190 145 327 n04311174 222 195 306 324 n04311174 398 176 493 269 n04311174 434 181 499 242 ,n04311174
ILSVRC2012_val_00045635,n04311174 95 166 215 281 n04311174 431 190 472 223 n04311174 234 176 282 221 n04311174 281 191 343 250 n04311174 163 175 260 281 n04311174 358 204 386 234 n04311174 404 221 451 280 n04311174 326 204 365 248 n04311174 382 209 402 236 n04311174 275 182 312 216 n04311174 414 217 435 241 n04311174 456 195 478 226 ,n04311174
ILSVRC2012_val_00010129,n04311174 140 405 222 458 n04311174 0 396 40 451 n04311174 228 388 276 423 n04311174 1 375 37 397 n04311174 36 385 92 447 ,n04311174
ILSVRC2012_val_00048094,n04317175 51 16 478 402 ,n04317175
ILSVRC2012_val_00044951,n04317175 0 114 211 370 ,n04317175
ILSVRC2012_val_00005452,n04317175 36 0 309 426 ,n04317175
ILSVRC2012_val_00008854,n04317175 65 61 435 310 ,n04317175
ILSVRC2012_val_00029515,n04317175 132 162 282 460 ,n04317175
ILSVRC2012_val_00001059,n04325704 0 0 476 498 ,n04325704
ILSVRC2012_val_00032034,n04325704 48 83 336 330 ,n04325704
ILSVRC2012_val_00003414,n04325704 289 101 405 377 ,n04325704
ILSVRC2012_val_00003414,n04325704 289 101 405 377 ,n04325704
ILSVRC2012_val_00001059,n04325704 0 0 476 498 ,n04325704
ILSVRC2012_val_00036031,n04326547 0 1 499 331 ,n04326547
ILSVRC2012_val_00020542,n04326547 23 20 498 374 ,n04326547
ILSVRC2012_val_00029132,n04326547 0 118 401 294 ,n04326547
ILSVRC2012_val_00036929,n04326547 1 2 499 333 ,n04326547
ILSVRC2012_val_00035831,n04326547 28 116 472 325 ,n04326547
ILSVRC2012_val_00034636,n04328186 111 178 290 311 ,n04328186
ILSVRC2012_val_00003983,n04328186 64 0 424 292 n04328186 229 14 361 107 ,n04328186
ILSVRC2012_val_00024579,n04328186 2 3 498 374 ,n04328186
ILSVRC2012_val_00043606,n04328186 0 0 499 374 ,n04328186
ILSVRC2012_val_00008052,n04328186 76 12 387 351 ,n04328186
ILSVRC2012_val_00029749,n04330267 204 47 499 374 n04330267 78 36 231 101 ,n04330267
ILSVRC2012_val_00030182,n04330267 40 108 315 498 ,n04330267
ILSVRC2012_val_00029749,n04330267 204 47 499 374 n04330267 78 36 231 101 ,n04330267
ILSVRC2012_val_00026210,n04330267 0 0 378 498 ,n04330267
ILSVRC2012_val_00049006,n04330267 129 111 243 233 ,n04330267
ILSVRC2012_val_00009768,n04332243 1 31 371 310 ,n04332243
ILSVRC2012_val_00037515,n04332243 323 13 499 377 n04332243 1 11 174 376 n04332243 34 49 499 377 ,n04332243
ILSVRC2012_val_00011709,n04332243 0 0 373 498 ,n04332243
ILSVRC2012_val_00018089,n04332243 206 100 451 498 ,n04332243
ILSVRC2012_val_00005036,n04332243 2 1 474 326 ,n04332243
ILSVRC2012_val_00027691,n04335435 3 0 367 318 ,n04335435
ILSVRC2012_val_00004855,n04335435 88 96 289 371 ,n04335435
ILSVRC2012_val_00012913,n04335435 1 110 251 262 ,n04335435
ILSVRC2012_val_00021553,n04335435 157 186 365 376 ,n04335435
ILSVRC2012_val_00000714,n04335435 70 11 466 340 n04335435 54 106 122 265 ,n04335435
ILSVRC2012_val_00013568,n04336792 125 133 360 211 ,n04336792
ILSVRC2012_val_00022231,n04336792 133 147 235 219 ,n04336792
ILSVRC2012_val_00042085,n04336792 117 172 415 217 ,n04336792
ILSVRC2012_val_00047188,n04336792 53 163 228 408 ,n04336792
ILSVRC2012_val_00023741,n04336792 116 215 279 356 ,n04336792
ILSVRC2012_val_00014847,n04344873 36 96 448 313 ,n04344873
ILSVRC2012_val_00011048,n04344873 0 13 373 497 ,n04344873
ILSVRC2012_val_00001811,n04344873 39 154 391 280 ,n04344873
ILSVRC2012_val_00011048,n04344873 0 13 373 497 ,n04344873
ILSVRC2012_val_00030983,n04344873 1 246 373 498 ,n04344873
ILSVRC2012_val_00013345,n04346328 78 44 425 338 ,n04346328
ILSVRC2012_val_00041599,n04346328 11 162 64 286 n04346328 312 62 334 206 n04346328 203 176 237 264 n04346328 418 116 455 222 n04346328 343 141 377 214 n04346328 115 192 134 247 n04346328 275 172 297 234 n04346328 103 213 115 252 n04346328 254 153 274 273 n04346328 400 144 427 216 n04346328 470 158 487 224 n04346328 225 177 241 240 n04346328 70 209 101 275 n04346328 486 180 499 219 n04346328 389 194 400 225 n04346328 180 209 188 230 n04346328 118 209 200 293 ,n04346328
ILSVRC2012_val_00013345,n04346328 78 44 425 338 ,n04346328
ILSVRC2012_val_00032142,n04346328 53 0 331 391 n04346328 6 295 58 388 ,n04346328
ILSVRC2012_val_00011106,n04346328 42 28 188 467 n04346328 272 230 296 387 n04346328 246 268 272 385 n04346328 345 137 371 315 n04346328 191 226 223 377 n04346328 0 207 33 393 n04346328 150 222 183 395 n04346328 298 250 315 360 n04346328 231 320 247 391 n04346328 48 228 86 403 ,n04346328
ILSVRC2012_val_00047134,n04347754 85 47 401 263 ,n04347754
ILSVRC2012_val_00049376,n04347754 2 1 389 245 ,n04347754
ILSVRC2012_val_00044250,n04347754 204 12 456 297 n04347754 48 107 274 277 n04347754 455 144 496 254 ,n04347754
ILSVRC2012_val_00046371,n04347754 0 0 499 332 ,n04347754
ILSVRC2012_val_00047134,n04347754 85 47 401 263 ,n04347754
ILSVRC2012_val_00007191,n04350905 192 133 278 248 ,n04350905
ILSVRC2012_val_00013401,n04350905 1 202 285 498 ,n04350905
ILSVRC2012_val_00023402,n04350905 21 92 125 360 n04350905 197 86 322 382 n04350905 108 102 205 367 ,n04350905
ILSVRC2012_val_00002541,n04350905 110 100 248 473 ,n04350905
ILSVRC2012_val_00031134,n04350905 82 135 307 498 ,n04350905
ILSVRC2012_val_00006777,n04355338 17 32 320 458 ,n04355338
ILSVRC2012_val_00013886,n04355338 117 31 396 360 ,n04355338
ILSVRC2012_val_00045680,n04355338 84 18 471 290 ,n04355338
ILSVRC2012_val_00046496,n04355338 51 38 379 323 ,n04355338
ILSVRC2012_val_00020787,n04355338 3 83 477 293 ,n04355338
ILSVRC2012_val_00041874,n04355933 34 84 498 370 ,n04355933
ILSVRC2012_val_00013510,n04355933 67 137 398 242 ,n04355933
ILSVRC2012_val_00041874,n04355933 34 84 498 370 ,n04355933
ILSVRC2012_val_00013510,n04355933 67 137 398 242 ,n04355933
ILSVRC2012_val_00013510,n04355933 67 137 398 242 ,n04355933
ILSVRC2012_val_00005437,n04356056 225 162 376 237 n04356056 50 151 226 226 ,n04356056
ILSVRC2012_val_00020477,n04356056 57 106 265 200 ,n04356056
ILSVRC2012_val_00020477,n04356056 57 106 265 200 ,n04356056
ILSVRC2012_val_00008306,n04356056 20 156 150 214 ,n04356056
ILSVRC2012_val_00005437,n04356056 225 162 376 237 n04356056 50 151 226 226 ,n04356056
ILSVRC2012_val_00049539,n04357314 48 92 298 333 ,n04357314
ILSVRC2012_val_00008617,n04357314 95 212 261 380 n04357314 101 220 252 357 ,n04357314
ILSVRC2012_val_00020060,n04357314 62 8 416 354 n04357314 346 186 499 374 ,n04357314
ILSVRC2012_val_00022465,n04357314 227 128 301 177 n04357314 92 155 110 180 n04357314 164 90 199 143 n04357314 168 0 213 82 n04357314 169 359 185 372 n04357314 36 231 73 298 n04357314 127 282 169 324 n04357314 81 241 132 302 n04357314 366 262 498 373 n04357314 212 181 268 207 n04357314 226 275 260 307 n04357314 123 95 137 125 n04357314 318 152 367 194 n04357314 382 219 402 246 n04357314 148 171 203 246 n04357314 304 214 350 250 ,n04357314
ILSVRC2012_val_00047957,n04357314 55 330 130 495 ,n04357314
ILSVRC2012_val_00008904,n04366367 0 0 499 319 ,n04366367
ILSVRC2012_val_00004644,n04366367 74 79 379 297 ,n04366367
ILSVRC2012_val_00027117,n04366367 74 0 499 365 ,n04366367
ILSVRC2012_val_00040521,n04366367 0 110 498 375 ,n04366367
ILSVRC2012_val_00011875,n04366367 64 68 490 275 ,n04366367
ILSVRC2012_val_00038844,n04367480 96 351 926 516 ,n04367480
ILSVRC2012_val_00009013,n04367480 110 0 913 566 ,n04367480
ILSVRC2012_val_00006211,n04367480 176 35 562 225 n04367480 205 228 550 555 ,n04367480
ILSVRC2012_val_00008925,n04367480 118 152 153 370 n04367480 160 158 203 272 n04367480 81 151 128 366 n04367480 46 158 101 368 ,n04367480
ILSVRC2012_val_00009013,n04367480 110 0 913 566 ,n04367480
ILSVRC2012_val_00046396,n04370456 47 42 335 440 ,n04370456
ILSVRC2012_val_00044654,n04370456 0 2 342 497 ,n04370456
ILSVRC2012_val_00002849,n04370456 23 66 320 477 ,n04370456
ILSVRC2012_val_00044654,n04370456 0 2 342 497 ,n04370456
ILSVRC2012_val_00046082,n04370456 94 2 424 333 ,n04370456
ILSVRC2012_val_00024237,n04371430 173 220 252 320 ,n04371430
ILSVRC2012_val_00042300,n04371430 213 170 263 220 n04371430 288 160 323 219 n04371430 133 165 166 213 ,n04371430
ILSVRC2012_val_00024237,n04371430 173 220 252 320 ,n04371430
ILSVRC2012_val_00019658,n04371430 231 210 334 313 n04371430 157 360 214 423 n04371430 21 200 132 310 ,n04371430
ILSVRC2012_val_00034077,n04371430 220 338 400 374 n04371430 74 354 217 374 n04371430 9 83 37 133 n04371430 37 84 61 98 n04371430 107 84 125 109 n04371430 66 170 80 183 n04371430 59 85 106 114 n04371430 25 136 44 151 n04371430 119 77 140 105 n04371430 193 66 207 84 n04371430 0 190 32 226 n04371430 143 62 162 74 ,n04371430
ILSVRC2012_val_00014726,n04371774 88 1 443 374 ,n04371774
ILSVRC2012_val_00005871,n04371774 139 46 194 289 ,n04371774
ILSVRC2012_val_00001516,n04371774 131 0 286 373 ,n04371774
ILSVRC2012_val_00024615,n04371774 301 147 356 362 n04371774 208 133 267 377 ,n04371774
ILSVRC2012_val_00041637,n04371774 120 2 330 326 ,n04371774
ILSVRC2012_val_00046939,n04372370 330 69 460 279 ,n04372370
ILSVRC2012_val_00025073,n04372370 211 59 237 106 n04372370 262 55 296 110 n04372370 238 59 263 105 ,n04372370
ILSVRC2012_val_00003079,n04372370 68 165 153 212 ,n04372370
ILSVRC2012_val_00015086,n04372370 82 230 236 352 ,n04372370
ILSVRC2012_val_00031078,n04372370 234 152 289 236 n04372370 132 143 191 238 ,n04372370
ILSVRC2012_val_00044057,n04376876 134 32 458 343 n04376876 46 99 60 161 n04376876 103 94 110 158 n04376876 71 96 82 163 n04376876 82 98 94 161 n04376876 137 92 143 154 n04376876 114 90 123 156 n04376876 93 94 101 161 n04376876 31 9 99 95 n04376876 123 90 135 159 ,n04376876
ILSVRC2012_val_00028088,n04376876 97 52 123 241 ,n04376876
ILSVRC2012_val_00034026,n04376876 263 8 338 432 ,n04376876
ILSVRC2012_val_00037242,n04376876 45 104 167 249 n04376876 96 314 218 353 n04376876 149 107 222 229 ,n04376876
ILSVRC2012_val_00002160,n04376876 171 175 282 498 ,n04376876
ILSVRC2012_val_00000026,n04380533 30 6 365 283 ,n04380533
ILSVRC2012_val_00024312,n04380533 121 8 247 251 ,n04380533
ILSVRC2012_val_00019316,n04380533 215 46 300 144 ,n04380533
ILSVRC2012_val_00003252,n04380533 30 17 361 493 ,n04380533
ILSVRC2012_val_00000026,n04380533 30 6 365 283 ,n04380533
ILSVRC2012_val_00008783,n04389033 29 36 479 313 ,n04389033
ILSVRC2012_val_00021989,n04389033 27 20 450 315 ,n04389033
ILSVRC2012_val_00044690,n04389033 15 39 483 368 ,n04389033
ILSVRC2012_val_00036905,n04389033 38 53 459 308 ,n04389033
ILSVRC2012_val_00049454,n04389033 10 8 484 351 ,n04389033
ILSVRC2012_val_00027019,n04392985 121 11 371 348 ,n04392985
ILSVRC2012_val_00007718,n04392985 0 65 499 206 ,n04392985
